0.0499000000000004 [1.4884969830474748, 2.8077782367677115] 1.2
0.09990000000000183 [1.6551345160532749, 2.7113749979386195] 1.1671963213166938
0.1498999999999998 [1.9331907318799975, 2.723720945915983] 1.1861009504297106
0.1998999999999943 [1.6762161098485546, 2.972639717118149] 1.1613317174299354
0.2498999999999888 [1.7590057745328016, 2.8516172430451876] 1.082395510505414
0.2998999999999833 [1.7128910202175205, 2.5104876737916664] 1.1546803304457693
0.3498999999999778 [1.769371150194103, 2.5118973015931836] 1.0916076720018666
0.3998999999999723 [1.2248301325508282, 2.570320372509375] 1.194152874587862
0.44989999999996677 [1.3770200770154961, 2.298095630170201] 1.1878984247111186
0.49989999999996126 [1.7364000863318463, 2.1156666000969118] 1.1936411253054209
0.5498999999999558 [1.6918938546787108, 2.579488088437385] 1.0095238006439102
0.5998999999999503 [1.8063311095829062, 2.762027974052547] 0.9926698639864107
0.6498999999999447 [2.0273479717415173, 2.696398087502069] 1.0974876036852173
0.6998999999999392 [1.9516129812748357, 2.463165320127175] 1.0975593669808474
0.7498999999999337 [1.9800179234962925, 2.4209721715360777] 1.0740159805187373
0.7998999999999282 [1.7190414121908497, 2.915796443065706] 0.994507074801691
0.8498999999999227 [1.6283610054121458, 3.033086468471982] 1.0530977047610688
0.8998999999999172 [1.4402010048253848, 2.7152728981451326] 1.0648418289257824
0.9498999999999117 [1.3688881256020762, 2.9167068296428633] 1.1025533940123007
0.9998999999999062 [1.2324081800599695, 2.628418038224197] 1.0911276000024364
1.0498999999999008 [1.364376121005509, 2.502493207779904] 1.0560089622455555
1.0998999999998953 [1.3503524898111665, 2.7434709996841815] 0.9816540623905735
1.1498999999998898 [1.630746575732407, 2.5062311912563233] 0.9637859021623327
1.1998999999998843 [1.6781769732639025, 2.375303744633559] 1.006018163328185
1.2498999999998788 [1.4855689243489778, 2.430797360782533] 0.9873003172015677
1.2998999999998733 [1.5902543080556821, 2.3690408733806345] 0.9505285404027264
1.3498999999998678 [1.331931597828465, 2.7404355662988924] 0.933188169349392
1.3998999999998623 [1.8634939891707045, 2.5684874215731996] 0.8860500018928762
1.4498999999998567 [1.938807005556518, 2.213190679473496] 1.112213633703438
1.4998999999998512 [1.2549851674153667, 2.547442942792955] 0.9458345528587743
1.5498999999998457 [1.6883950037689206, 2.580171840364865] 0.8042101235108039
1.5998999999998402 [1.411516605895323, 2.9766299429296517] 1.0149263100755246
1.6498999999998347 [1.4272081939676196, 2.973403613483308] 0.9534514481029783
1.6998999999998292 [1.1639462249380195, 2.84389105032647] 1.056289690849945
1.7498999999998237 [1.5690004043242949, 2.7180726330706193] 0.8196099688745159
1.7998999999998182 [1.579203240241553, 3.089551257670978] 0.9973018531327104
1.8498999999998127 [1.9615167781403169, 3.080234737093683] 1.15415977061836
1.8998999999998072 [1.6067505381388454, 3.1294924226271057] 0.9885392554226795
1.9498999999998017 [1.925043322667336, 3.1478614897791934] 1.0968093749423635
1.9998999999997962 [2.1324751780251474, 3.016163486580913] 1.1332465186302305
2.0498999999999015 [1.8296861520070817, 3.024677216641667] 0.9348232791051945
2.099900000000007 [1.927395260904627, 2.784633713345257] 0.9116589039188312
2.1499000000001125 [1.8530694376477257, 2.936611624373187] 0.8615465567878117
2.199900000000218 [1.5514638835040198, 2.8757113368112948] 0.7852545960960837
2.2499000000003235 [1.7371008977204512, 3.1773735992721885] 0.9701130736486139
2.299900000000429 [2.0036914297771604, 2.3365041565474733] 1.015402167721134
2.3499000000005346 [1.9453119725123336, 2.443205663822686] 0.8822786998965094
2.39990000000064 [2.185632690768663, 2.7785253797233933] 1.1009764542466176
2.4499000000007456 [2.0011671677284224, 3.032969817954243] 0.9367052324040951
2.499900000000851 [2.1316641934437213, 2.7330246706499652] 0.99163612697887
2.5499000000009566 [1.3996571566660907, 2.290752402513254] 1.0125916421012233
2.599900000001062 [1.5707575897910107, 2.173573926189707] 1.0459814967503154
2.6499000000011677 [1.7507995620738859, 2.2503602510632237] 0.9426171739839777
2.699900000001273 [1.4201571165222968, 2.2731002620853276] 0.9388511161284234
2.7499000000013787 [1.8397333949789403, 2.6281924832740953] 0.7586899619067463
2.799900000001484 [1.4024722320147078, 2.97714473034758] 0.8564361681466987
2.8499000000015897 [1.0633298819561388, 3.113221149526462] 1.176250216299812
2.8999000000016952 [1.4044597063132085, 3.1768092729399324] 1.030609071467219
2.9499000000018007 [1.009208681888978, 2.59719649045406] 1.11656267716093
2.9999000000019063 [1.1909707980751612, 2.9743229928760133] 0.993220520556159
3.049900000002012 [1.1999883279770391, 2.8062877559330492] 0.8918825700685309
3.0999000000021173 [1.3847617634792275, 2.7704451590125703] 0.7471920299032057
3.149900000002223 [1.7619199701110302, 2.5604084962134843] 0.7113197583020526
3.1999000000023283 [1.8672915321664734, 2.8266971438977477] 0.765275870309267
3.249900000002434 [1.9412096514639914, 3.152731371513058] 0.9274254533377566
3.2999000000025394 [2.3705850552004626, 2.344145012317024] 1.190634436191188
