0.0499000000000004 [1.5082822885168055, 2.8092141426501325] 1.0
0.09990000000000183 [1.6325289996725676, 2.5610198284679937] 0.9581489763703734
0.1498999999999998 [1.8999102149214038, 2.476429747322704] 0.9499596551879681
0.1998999999999943 [1.8024326294098194, 2.736116117259871] 0.8852134404762639
0.2498999999999888 [1.5648033969441335, 2.5988831894298805] 0.8379044866474609
0.2998999999999833 [1.4420671110157741, 2.8474388503937194] 0.8498550796730476
0.3498999999999778 [1.6139328416124257, 2.693432428715989] 0.7534907188180181
0.3998999999999723 [1.9909623439480726, 2.411371059499579] 0.8661380244303528
0.44989999999996677 [1.7126820053131275, 2.950360966736928] 0.7975497437237004
0.49989999999996126 [1.7365877141685702, 2.788766810638522] 0.7018011618931118
0.5498999999999558 [2.109700682457313, 2.6199401584542867] 0.8373159260973101
0.5998999999999503 [1.4488650994453114, 2.4560388277483756] 0.7800299628469349
0.6498999999999447 [1.495383581778789, 2.6393445557658364] 0.6645135666712377
0.6998999999999392 [1.2428602004765401, 2.4966395571187894] 0.8208180792473632
0.7498999999999337 [1.181336141971722, 2.467998223940153] 0.8216873656764321
0.7998999999999282 [1.3558787787347406, 2.8504651005032207] 0.7054955503749597
0.8498999999999227 [1.252368321897428, 3.082369691308566] 0.8447827554163577
0.8998999999999172 [1.1944661538229389, 2.3746139526623593] 0.7872793291614075
0.9498999999999117 [1.5512215521475836, 3.0231927872151596] 0.6919965393817442
0.9998999999999062 [1.769822443823415, 2.6505726981808717] 0.5906809248919477
1.0498999999999008 [1.8350449227051295, 2.4005009569531603] 0.6796883518848196
1.0998999999998953 [1.9645098958720966, 2.345016599295727] 0.7294133842602913
1.1498999999998898 [1.7676052235980622, 2.252610595613298] 0.7081051612464856
1.1998999999998843 [1.6836879763301653, 2.3257752247592394] 0.6226394190437593
1.2498999999998788 [1.5526022331947504, 2.085934031141202] 0.7964169869962504
1.2998999999998733 [1.4535747079525272, 2.442343379117259] 0.5608237437247543
1.3498999999998678 [2.1639787919895195, 2.6771817035302043] 0.7726581003530893
1.3998999999998623 [2.166067447185473, 2.506813349919902] 0.7214492235185374
1.4498999999998567 [1.713532563947563, 3.1017088354881066] 0.724939118809038
1.4998999999998512 [2.1387072466382797, 3.007090985395989] 0.8338068448593796
1.5498999999998457 [1.8101320804091083, 2.9542871114606255] 0.6040283806071761
1.5998999999998402 [1.874489252503801, 3.538241927625948] 0.9511971668806396
