0.0499000000000004 [1.5123203894077264, 2.7050330563380864] 1.0
0.09990000000000183 [1.7968545134988796, 2.8094927167928] 0.9987308366505956
0.1498999999999998 [1.9224290890523847, 2.277559065267661] 0.9999984293783795
0.1998999999999943 [1.4414089567108588, 2.71693622378373] 0.9581432392725046
0.2498999999999888 [1.7367395956834917, 2.8017524784385714] 0.950283273355923
0.2998999999999833 [1.6950969776052291, 2.835123953802724] 0.9159337210645094
0.3498999999999778 [1.5268317315233375, 2.4732598095971747] 0.9868392665519252
0.3998999999999723 [1.7066455456002103, 2.773506620818659] 0.8717583654131358
0.44989999999996677 [1.9011107405830916, 2.8142640924365234] 0.9350244272193162
0.49989999999996126 [1.9451174164456337, 2.949097506219542] 0.9582258743269766
0.5498999999999558 [1.4736790239308775, 2.9770641493981853] 0.9861124076414075
0.5998999999999503 [1.3794521308241603, 2.5132681833899397] 0.9632861917705076
0.6498999999999447 [1.6055771438922746, 2.712453944389233] 0.8715872643613483
0.6998999999999392 [1.8222945011220384, 2.5228673390744514] 0.9810331687640753
0.7498999999999337 [1.6679220553135283, 2.438754641710728] 0.9545471176075357
0.7998999999999282 [1.4545457092969016, 2.738649147699455] 0.8718453835584901
0.8498999999999227 [1.9183361741745053, 2.498483143466885] 0.949775142452057
0.8998999999999172 [1.8547160686212545, 2.441499197390348] 0.897128248208091
0.9498999999999117 [1.6519590114002485, 2.4770301416570604] 0.888191351738029
0.9998999999999062 [1.7667560582199417, 2.972154560603139] 0.9095444388814561
1.0498999999999008 [1.698499981396497, 2.7589382300491794] 0.7880437110266232
1.0998999999998953 [1.4391767617358322, 2.5783308921680117] 0.8603711545185994
1.1498999999998898 [1.3052651303901817, 2.7428265025365155] 0.9334562394241276
1.1998999999998843 [1.3736463845598628, 2.616356601718954] 0.836641089999071
1.2498999999998788 [1.5928435708065765, 2.148538564602089] 0.995169100441831
1.2998999999998733 [1.5268018288751852, 2.217107919965939] 0.9507656430264466
1.3498999999998678 [1.3618674668630955, 2.276151670140688] 0.9681703723052388
1.3998999999998623 [1.7476363945356401, 2.454562721665351] 0.844001377444405
1.4498999999998567 [1.5282921408061299, 2.681419138392993] 0.7704063352146099
1.4998999999998512 [1.1984605312749421, 2.8348217356821084] 0.9677367555126795
1.5498999999998457 [1.5404275182100775, 2.9854941196662885] 0.9205873560478297
1.5998999999998402 [1.3410057662711963, 2.9897223313855266] 0.9444566679969628
1.6498999999998347 [1.6590592847087826, 2.850588880368697] 0.7694321390168324
1.6998999999998292 [1.288030454461707, 2.54541797699567] 0.8894836958955511
1.7498999999998237 [1.3094648422431567, 2.4161302271178577] 0.8958915546230947
1.7998999999998182 [1.7231373680607565, 2.299030920262975] 0.8975015129070086
1.8498999999998127 [1.970434979926361, 2.29205040898308] 0.9227817121695049
1.8998999999998072 [1.9308150492351555, 2.6705394984061064] 0.9059024982617953
1.9498999999998017 [1.4143108149780912, 2.239513900450678] 0.8994338361834978
1.9998999999997962 [1.7843357457263713, 2.8270832619644013] 0.7435401968225024
2.0498999999999015 [1.805972929684014, 2.53546093273674] 0.797893649610069
2.099900000000007 [1.5614622235890039, 2.7187445499468654] 0.7279489340384354
2.1499000000001125 [1.9634547647352676, 2.69088634531481] 0.8748835019189197
2.199900000000218 [2.0182913751158114, 3.0058328597084767] 0.9479417495946608
2.2499000000003235 [1.645461122010432, 3.031421591430677] 0.8897261435141856
2.299900000000429 [1.4827390856564107, 2.945408722372089] 0.8304413319707828
2.3499000000005346 [1.4946210791447716, 3.1797111100225517] 0.9552255453841296
2.39990000000064 [1.68193727636291, 2.9369686654621363] 0.7542208566157135
2.4499000000007456 [2.133557925645844, 2.6882960935034514] 0.9693597847220803
2.499900000000851 [2.0004958517236844, 2.4946997279375775] 0.8745212778038041
2.5499000000009566 [1.5340124373813464, 2.394327271419794] 0.8320186430713485
2.599900000001062 [1.76228208862796, 2.2348810624043347] 0.8892756522442911
2.6499000000011677 [1.7041316174245253, 2.462278446179134] 0.7554673264916386
2.699900000001273 [1.9021526095164543, 2.6734025981206546] 0.7790228694612878
2.7499000000013787 [1.627171609771554, 2.268006121237866] 0.8198467817913511
2.799900000001484 [1.1698246420722394, 2.260917939609255] 0.9731981144628741
2.8499000000015897 [1.458370782666107, 2.4614167797444475] 0.7726558311646523
2.8999000000016952 [1.4620482449235024, 2.4901320202256487] 0.7324885982599882
2.9499000000018007 [1.8372672204945142, 2.6748550613822166] 0.7292263283797358
2.9999000000019063 [1.6758433988855486, 2.640088405400939] 0.7186555188117728
3.049900000002012 [1.3307314545957212, 2.936506252049295] 0.8678582680793495
3.0999000000021173 [1.1754767062979785, 2.7968776299093747] 0.9093844861072137
3.149900000002223 [1.2255290619771249, 2.6077050939001256] 0.86810623671222
3.1999000000023283 [1.2839147865952767, 2.299851761138796] 0.8613059701679695
3.249900000002434 [1.5155049029342886, 2.219464571681688] 0.8107646981964813
3.2999000000025394 [1.6683932963090318, 2.310359307436628] 0.7505420929447566
3.349900000002645 [1.582671590468612, 2.58840040484549] 0.6956333240376934
3.3999000000027504 [2.148690529870127, 2.7927248756608667] 0.9384666237627562
3.449900000002856 [2.2174085646546606, 2.528400594928991] 0.9701119938429601
3.4999000000029614 [2.08894083921039, 2.639343008956571] 0.8488633555215342
3.549900000003067 [1.9910667942704756, 2.543541257293972] 0.7784576154117514
3.5999000000031725 [2.0970465893208403, 2.7372956011335705] 0.8214511226002147
3.649900000003278 [1.9031464735509926, 3.0006256162161615] 0.8603963300107703
3.6999000000033835 [1.6023002756567388, 3.2533725096510784] 0.9583921403846695
3.749900000003489 [1.5834238125296207, 2.776063093436412] 0.6662187450263773
3.7999000000035945 [1.3005394616379422, 2.7843388200156927] 0.7921759525790596
3.8499000000037 [1.1747149936009587, 2.7710914279180736] 0.8378877822739257
3.8999000000038055 [1.1456032012781385, 2.6790079205939] 0.8531170646217084
3.949900000003911 [1.3373896601168782, 3.114625287794822] 0.9137296608907141
3.9999000000040166 [1.0453318014508195, 3.1216224852899597] 0.9952123666951169
4.0499000000039 [1.3538840442144051, 2.6764412872719836] 0.7001071857745401
4.0999000000037835 [1.4367747888347944, 2.8943618582650097] 0.7436991500060842
4.149900000003667 [1.1311359968387356, 2.6037736469398847] 0.8627492610496682
4.1999000000035505 [1.3513950231257192, 2.228380623834445] 0.8223310600465071
4.249900000003434 [1.1641059197298087, 2.372408057232789] 0.8889336832437224
